"Company","Specific.Bean.Origin","REF","Review.Date","Cocoa.Percent","Company.Location","Rating","Bean.Type","Broad.Bean.Origin","Bar.Price"
"Hachez","Arriba",166,2007,77,"Germany",2.5,"Forastero (Arriba)","Ecuador",7.22087048343383
"Hacienda El Castillo","Don Homero- Cerecita Valley",1327,2014,55,"Ecuador",NA,"Trinitario","Ecuador",1.01040237769485
"Hacienda El Castillo","Don Homero- Cerecita Valley",1327,2014,70,"Ecuador",3,"Trinitario","Ecuador",3.33681464218535
"Haigh","South America and Africa",701,2011,70,"Australia",3,"","South America, Africa",7.60556933935732
"Harper Macaw","Vale do Juliana, w/ nibs",1808,2016,85,"U.S.A.",3.25,"","Brazil",1.9882143412251
"Harper Macaw","Brazil Blend",1696,2015,67,"U.S.A.",3,"","Brazil",9.66721809282899
"Harper Macaw","Tome Acu E., Amazon Rainforest",1700,2015,77,"U.S.A.",3.5,"","Brazil",4.78391410922632
"Harper Macaw","Vale do Juliana E., Atlantic Forest",1700,2015,74,"U.S.A.",3.5,"","Brazil",5.69182461709715
"Heilemann","Peru",1876,2016,64,"Germany",NA,"","Peru",3.80682772095315
"Heirloom Cacao Preservation (Brasstown)","Maya Mtn, Moho R., Toledo D., 2015",1748,2016,70,"U.S.A.",3.25,"Amazon","Belize",NA
"Heirloom Cacao Preservation (Fruition)","Cota Brus, Terciopelo, 2015",1748,2016,74,"U.S.A.",3.5,"Amazon mix","Costa Rica",NA
"Heirloom Cacao Preservation (Guittard)","Alto Beni, Upper Rio Beni, 2014",1239,2014,67,"U.S.A.",3.5,"Amazon, ICS","Bolivia",2.45049186423421
"Heirloom Cacao Preservation (Guittard)","Wild Beni, Lower Rio Beni, Tranquilidad, 2014",1243,2014,67,"U.S.A.",3,"Beniano","Bolivia",1.03696246421896
"Heirloom Cacao Preservation (Guittard)","Los Rios, Hacienda Limon, Orecao, 2014",1243,2014,67,"U.S.A.",3.75,"EET","Ecuador",NA
"Heirloom Cacao Preservation (Guittard)","Maunawili, O'ahu, Agri Research C., 2014",1243,2014,67,"U.S.A.",3.75,"","Hawaii",4.16455904813483
"Heirloom Cacao Preservation (Manoa)","Maunawili, O'ahu, Agri Research C., 2015",1744,2016,72,"U.S.A.",3.5,"","Hawaii",8.72732266574167
"Heirloom Cacao Preservation (Millcreek)","Los Rios, Hacienda Limon, Orecao, 2015",1744,2016,70,"U.S.A.",3.5,"EET","Ecuador",5.931948549347
"Heirloom Cacao Preservation (Mindo)","Pinchincha, Mindo, Coop Nueva Esper., 2015",1748,2016,77,"U.S.A.",3.5,"EET","Ecuador",5.71440341486596
"Heirloom Cacao Preservation (Zokoko)","Alto Beni, Upper Rio Beni, 2015",1744,2016,68,"U.S.A.",3.75,"Amazon, ICS","Bolivia",4.661493339343
"Heirloom Cacao Preservation (Zokoko)","Wild Beni, Lower Rio Beni, Tranquilidad, 2015",1744,2016,72,"U.S.A.",4,"Beniano","Bolivia",4.34941968461499
"Hogarth","Akesson's Estate",1712,2016,70,"New Zealand",NA,"Trinitario","Madagascar",6.93307291786186
"Hogarth","Carenero Superior",1712,2016,72,"New Zealand",NA,"Trinitario","Venezuela",NA
"Hogarth","Conacado",1712,2016,75,"New Zealand",3.25,"Trinitario","Domincan Republic",NA
"Hogarth","Gran Blanco",1712,2016,66,"New Zealand",3.5,"Criollo","Peru",9.42081532510929
"Hoja Verde (Tulicorp)","Arriba",414,2009,80,"Ecuador",2,"Forastero (Arriba) ASS","Ecuador",7.78822661866434
"Hoja Verde (Tulicorp)","Manabi",414,2009,80,"Ecuador",2.5,"Forastero (Arriba) ASS","Ecuador",NA
"Hoja Verde (Tulicorp)","Arriba",414,2009,72,"Ecuador",3,"Forastero (Arriba) ASS","Ecuador",7.21634750580415
"Hoja Verde (Tulicorp)","Arriba",414,2009,58,"Ecuador",3.25,"Forastero (Arriba) ASS","Ecuador",3.93609832040966
"Hoja Verde (Tulicorp)","Manabi",414,2009,58,"Ecuador",3.5,"Forastero (Arriba) ASS","Ecuador",NA
"Holy Cacao","Maranon",1872,2016,70,"Israel",NA,"","Peru",8.39624914131127
"Holy Cacao","Camino Verde P., Balao, Guayas",1466,2015,70,"Israel",3.5,"","Ecuador",4.06840933160856
"Holy Cacao","Sambirano",1466,2015,70,"Israel",3.5,"Trinitario","Madagascar",4.73261801013723
"Holy Cacao","Gran Couva",1466,2015,70,"Israel",3.5,"Trinitario","Trinidad",8.62707848590799
"Holy Cacao","Mara",1466,2015,70,"Israel",3.5,"","Venezuela",NA
"Holy Cacao","Ivory Coast",431,2009,70,"Israel",2.5,"","Ivory Coast",4.53098128573038
"Holy Cacao","Hispaniola",431,2009,70,"Israel",NA,"","Dominican Republic",NA
"Holy Cacao","San Martin",431,2009,70,"Israel",3.5,"","Peru",6.83936311886646
"Holy Cacao","Hispaniola w/ nibs",431,2009,75,"Israel",3.75,"","Dominican Republic",7.89549875818193
"Honest","Ecuador, w/ nibs",1327,2014,72,"South Africa",2.5,"","Ecuador",4.31106352992356
"Hotel Chocolat","Pepiniere, single Cote",1654,2015,70,"U.K.",NA,"","St. Lucia",6.85235350346193
"Hotel Chocolat","Marcial, single Cote, 2012",1030,2013,70,"U.K.",4,"Trinitario","St. Lucia",NA
"Hotel Chocolat","Island Growers, 2012, 120hr c.",1113,2013,100,"U.K.",1.75,"Trinitario","St. Lucia",5.23613650212064
"Hotel Chocolat (Coppeneur)","Trinidad",1038,2013,75,"U.K.",3,"Trinitario","Trinidad",8.60440185875632
"Hotel Chocolat (Coppeneur)","Mekong Delta & Dong Nai",1038,2013,80,"U.K.",3.5,"Trinitario","Vietnam",1.01072465558536
"Hotel Chocolat (Coppeneur)","Los Rios, H. Iara",1065,2013,90,"U.K.",3,"Forastero (Nacional)","Ecuador",3.19877424603328
"Hotel Chocolat (Coppeneur)","Somia Plantation, Akesson, 2012",1065,2013,72,"U.K.",3,"Trinitario","Madagascar",1.78497371659614
"Hotel Chocolat (Coppeneur)","Los Rios, H. Iara, 2012",1065,2013,82,"U.K.",3.5,"Forastero (Nacional)","Ecuador",8.60351161891595
"Hotel Chocolat (Coppeneur)","Chanchamayo, Pichanadi, 2012, 60hr c.",1109,2013,100,"U.K.",NA,"","Peru",3.72614423767664
"Hotel Chocolat (Coppeneur)","Los Rios, H. Iara, 2012, 120hr c.",1113,2013,100,"U.K.",2.5,"Forastero (Nacional)","Ecuador",NA
"Hotel Chocolat (Coppeneur)","Conacado, 2012, 120hr c.",1113,2013,100,"U.K.",NA,"","Dominican Republic",3.15189960086718
"Hotel Chocolat (Coppeneur)","Sambirano",809,2012,66,"U.K.",3.5,"Trinitario, Criollo","Madagascar",2.25980137940496
"Hotel Chocolat (Coppeneur)","Los Rios, H. Iara, 96hr c.",623,2011,80,"U.K.",3,"Forastero (Nacional)","Ecuador",6.68609984545037
"Hotel Chocolat (Coppeneur)","Island Growers, 120hr c.",623,2011,65,"U.K.",3,"Trinitario","St. Lucia",1.93340410199016
"Hotel Chocolat (Coppeneur)","Island Growers, 96hr c.",623,2011,65,"U.K.",3.25,"Trinitario","St. Lucia",1.20569215109572
"Hotel Chocolat (Coppeneur)","Ecuador",552,2010,70,"U.K.",NA,"","Ecuador",NA
"Hotel Chocolat (Coppeneur)","Santo Domingo",552,2010,70,"U.K.",3,"","Dominican Republic",1.33632968389429
"Hotel Chocolat (Coppeneur)","Chuao",600,2010,70,"U.K.",NA,"Trinitario","Venezuela",1.86970368726179
"Hotel Chocolat (Coppeneur)","St. Lucia",245,2008,72,"U.K.",3,"","St. Lucia",5.91783632873558
"Hotel Chocolat (Coppeneur)","Uganda",296,2008,80,"U.K.",2.5,"Forastero","Uganda",9.81839725631289
"Hotel Chocolat (Coppeneur)","Tanzania",296,2008,75,"U.K.",NA,"","Tanzania",NA
"Hotel Chocolat (Coppeneur)","Uba Budo",300,2008,72,"U.K.",3,"Forastero","Sao Tome",2.31653852178715
"Hummingbird","Lam Dong",1542,2015,70,"Canada",3.5,"Trinitario","Vietnam",6.01693824795075
"Hummingbird","Bolivia",1307,2014,70,"Canada",3,"Criollo, Trinitario","Bolivia",7.54780269809999
"Hummingbird","Bolivia, Bo-nib-ia, w/ nibs",1311,2014,70,"Canada",3,"Criollo, Trinitario","Bolivia",2.54954571742564
"Hummingbird","Momotombo",1311,2014,70,"Canada",3,"Trinitario","Nicaragua",NA
"Hummingbird","Hispaniola",1311,2014,70,"Canada",3.75,"Trinitario","Dominican Republic",NA
"Hummingbird","Zorzal Reserva w/ Charles Kerchner",1387,2014,70,"Canada",3.5,"","Dominican Republic",9.72420770023018
"Hummingbird","Ocumare, Cumboto",1097,2013,70,"Canada",3.25,"Trinitario, Criollo","Venezuela",5.73645312385634
"Hummingbird","Amazonas",1097,2013,70,"Canada",3.75,"Forastero","Venezuela",4.45543004386127
"hello cocoa","Uganda",1458,2015,57,"U.S.A.",NA,"Forastero","Uganda",NA
"hello cocoa","Venezuela",1462,2015,74,"U.S.A.",3.5,"Criollo","Venezuela",8.77279700292274
"hexx","Tanzania",1546,2015,70,"U.S.A.",NA,"","Tanzania",2.29400292853825
"hexx","Madagascar",1546,2015,74,"U.S.A.",3,"Trinitario","Madagascar",6.77316375286318
"hexx","Venezuela",1546,2015,70,"U.S.A.",3,"","Venezuela",4.41834883950651
"hexx","Ecuador",1550,2015,73,"U.S.A.",3.25,"","Ecuador",7.2815192064736
"hexx","Peru",1550,2015,70,"U.S.A.",3.25,"","Peru",NA
"Idilio (Felchlin)","Chuao, Venezuela",1085,2013,72,"Switzerland",3.75,"Trinitario","Venezuela",NA
"Idilio (Felchlin)","Coopertiva Amazona",725,2011,72,"Switzerland",3.75,"Criollo","Venezuela",7.37677421350963
"Idilio (Felchlin)","Sur del Lago, Amiari Meridena, Zulia, 48hr c.",725,2011,72,"Switzerland",3.75,"","Venezuela",2.24072529096156
"Idilio (Felchlin)","Choroni, Finca Torres, 48hr c.",729,2011,72,"Switzerland",3.25,"Criollo","Venezuela",9.15443300455809
"Idilio (Felchlin)","Ocumare, H. Cata, 48hr c.",733,2011,72,"Switzerland",3.75,"Criollo","Venezuela",5.596489678137
"Idilio (Felchlin)","Porcelana, Zulia",733,2011,74,"Switzerland",4,"Criollo","Venezuela",2.03803668590263
"Idilio (Felchlin)","Ocumare, H. Cata, w/ nibs",737,2011,72,"Switzerland",3.5,"Criollo","Venezuela",NA
"Idilio (Felchlin)","Carenero Superior, Urrutia, Barlovento",737,2011,70,"Switzerland",4,"Trinitario","Venezuela",2.82736044889316
"Idilio (Felchlin)","Coopertiva Amazona w/ nibs",737,2011,72,"Switzerland",4,"Criollo","Venezuela",6.34454643796198
"Idilio (Felchlin)","Sur del Lago, Amiari Meridena, Zulia, w/ nibs",737,2011,72,"Switzerland",4,"","Venezuela",3.58390117622912
"INDI","Lam Dong",2008,2017,72,"U.S.A.",3.25,"","Vietnam",9.58829475892708
"Indah","India (south)",1788,2016,61,"India",2.5,"","India",9.13060796237551
"Indaphoria","La Red",821,2012,70,"U.S.A.",3.25,"","Dominican Republic",2.98992644040845
"Indaphoria","Conacado, Manifesto",907,2012,70,"U.S.A.",NA,"","Dominican Republic",4.85751782217994
"Indi","Honduras",1255,2014,77,"U.S.A.",3,"","Honduras",7.93184283492155
"Isidro","Madagascar",1275,2014,72,"U.S.A.",3.5,"Trinitario","Madagascar",3.12705900100991
"Isidro","Peru",1279,2014,72,"U.S.A.",2.25,"","Peru",2.24551114602946
"Isidro","Belize",1279,2014,72,"U.S.A.",3.25,"Trinitario","Belize",8.48611286003143
"Isidro","Dominican Republic",1279,2014,72,"U.S.A.",3.25,"","Dominican Republic",1.90952644660138
"Izard","Maya Mountain, Toledo, Batch 29",1542,2015,70,"U.S.A.",3.5,"Trinitario","Belize",NA
"Izard","Elvesia P., Batch 32",1546,2015,70,"U.S.A.",NA,"","Dominican Republic",4.68951335642487
"iQ Chocolate","Satipo region, white label",943,2012,72,"Scotland",NA,"Criollo","Peru",5.30098131275736
"iQ Chocolate","black label",943,2012,72,"Scotland",3,"","Peru",8.90806619101204
"Jacque Torres","Trinatario Treasure",5,2006,71,"U.S.A.",2,"Trinitario","Ghana",7.25594719965011
"Johnny Iuzzini","Ocumare, Cuyagua",1972,2017,72,"U.S.A.",3.5,"Criollo, Trinitario","Venezuela",9.3641561428085
"Johnny Iuzzini","Tien Giang, Mekong Delta",1976,2017,65,"U.S.A.",3.5,"Trinitario","Vietnam",6.71320458804257
"Johnny Iuzzini","San Martin, Oro Verde",1976,2017,75,"U.S.A.",3,"Criollo, Trinitario","Peru",9.11686950549483
"Johnny Iuzzini","Mount Pleasant",1976,2017,67,"U.S.A.",3,"Criollo, Trinitario","Jamaica",9.00119343516417
"Johnny Iuzzini","Camino Verde P.",1980,2017,70,"U.S.A.",3.5,"","Ecuador",NA
"Johnny Iuzzini","Sambirano Valley, Batch 7",2008,2017,68,"U.S.A.",3.5,"","Madagascar",1.37897243816406
"Johnny Iuzzini","Costa Esmeralda, Batch 30",2008,2017,78,"U.S.A.",3.75,"","Ecuador",6.14866348565556
"Jordis","Madagascar",1534,2015,63,"Czech Republic",NA,"Trinitario","Madagascar",4.84197018807754
"K'ul","Kafupbo, Petit Bourg, De Borgnes",1840,2016,70,"U.S.A.",3.25,"","Haiti",4.13213547458872
"K'ul","Maranon, Fortunato No. 4",1852,2016,70,"U.S.A.",NA,"Forastero (Nacional)","Peru",NA
"K'ul","Los Rios, Hacienda Limon, Heirloom",1852,2016,70,"U.S.A.",3.75,"","Ecuador",3.95128647354431
"K'ul","Bahia, Fazenda Camboa",1852,2016,70,"U.S.A.",3.75,"Forastero","Brazil",3.90146996686235
"Kah Kow","Rizek Cacao, Cibao Valley, Domin. Rep.",1061,2013,70,"Domincan Republic",3.5,"","Dominican Republic",NA
"Kah Kow","Rizek Cacao, Domin. Rep.",1069,2013,82,"Domincan Republic",3,"","Dominican Republic",NA
"Kah Kow","Rizek Cacao, Domin. Rep.",1069,2013,55,"Domincan Republic",3.25,"","Dominican Republic",9.218694007257
"Kah Kow","Rizek Cacao, Domin. Rep.",1073,2013,62,"Domincan Republic",3.25,"","Dominican Republic",2.37111955159344
"Kakao","Peru",837,2012,64,"Germany",2.5,"","Peru",4.79660455160774
"Kakao","Vanuatu",387,2009,65,"Germany",3.75,"Trinitario","Vanuatu",2.71645709918812
"Kallari (Ecuatoriana)","Sisa 36hr/ W. F. blend prototype",241,2008,70,"Ecuador",3,"","Ecuador",7.80985119543038
"Kallari (Ecuatoriana)","Sisa's Secret/ original micro",241,2008,70,"Ecuador",3.5,"","Ecuador",7.32765676593408
"Kallari (Ecuatoriana)","Roberto",245,2008,75,"Ecuador",NA,"","Ecuador",5.31344403978437
"Kallari (Ecuatoriana)","Diego/ original micro",248,2008,85,"Ecuador",2.5,"","Ecuador",7.76833787118085
"Kallari (Ecuatoriana)","Diego 48hr/ W.F. blend prototype",248,2008,85,"Ecuador",NA,"","Ecuador",NA
"Kallari (Ecuatoriana)","Diego 60hr/ W.F. blend prototype",248,2008,85,"Ecuador",3,"","Ecuador",6.15580352395773
"Kallari (Ecuatoriana)","Cacao Nacional W.F.",263,2008,75,"Ecuador",2.5,"","Ecuador",NA
"Kallari (Ecuatoriana)","Cacao Nacional W.F.",269,2008,85,"Ecuador",3,"","Ecuador",4.26161541207694
"Kaoka (Cemoi)","Noir",404,2009,70,"France",NA,"","",9.67458998714574
"Kaoka (Cemoi)","Ecuador",423,2009,80,"France",NA,"","Ecuador",2.94767142250203
"Kerchner","La Red, Project Reserva, Guaconejo",1133,2013,70,"U.S.A.",3.75,"","Dominican Republic",1.69949398888275
"Ki' Xocolatl","Dark",431,2009,72,"Mexico",2,"","Mexico",NA
"Kiskadee","La Red, Guanconjeco",1251,2014,60,"U.S.A.",3,"Trinitario","Dominican Republic",7.54986439272761
"Krak","Belize",1968,2017,70,"Amsterdam",3,"","Belize",2.99609141191468
"Krak","Vietnam",1968,2017,70,"Amsterdam",3,"","Vietnam",NA
"Kto","San Martin",1422,2014,72,"U.S.A.",2.5,"","Peru",NA
"Kto","Ocumare",1422,2014,72,"U.S.A.",NA,"","Venezuela",NA
"Kto","Belize",1422,2014,72,"U.S.A.",3,"Trinitario","Belize",NA
"Kto","Sambirano Valley",1422,2014,72,"U.S.A.",3.25,"Trinitario","Madagascar",6.25206576962955
"Kto","Belize",1426,2014,90,"U.S.A.",3.25,"Trinitario","Belize",7.480454120785
"Kto","Elvesia",1426,2014,72,"U.S.A.",3.25,"","Dominican Republic",4.49118126858957
"Kto","ROIG",1426,2014,72,"U.S.A.",3.25,"","Dominican Republic",1.21319778915495
"Kyya","Uganda",1359,2014,72.5,"U.S.A.",2.5,"Forastero","Uganda",5.04822235717438
"Kyya","Hispaniola",1359,2014,72.5,"U.S.A.",3,"","Dominican Republic",4.7489261070732
"Kyya","Ecuador",1363,2014,72.5,"U.S.A.",2.5,"","Ecuador",3.96592672052793
"Kyya","Madagascar",1363,2014,72.5,"U.S.A.",3,"Trinitario","Madagascar",5.78514994448051
"L'Amourette","Rugoso",1784,2016,80,"U.S.A.",3.5,"Trinitario","Nicaragua",7.17841315991245
"L'Amourette","Carenero Superior",833,2012,75,"U.S.A.",3,"Trinitario","Venezuela",3.49804072151892
"L'Amourette","Rio Caribe",833,2012,75,"U.S.A.",3,"Trinitario","Venezuela",NA
"L'Amourette","Blend",853,2012,72,"U.S.A.",3,"Criollo","Peru, Ecuador, Venezuela",4.13847544346936
"L.A. Burdick (Felchlin)","Peru",891,2012,74,"U.S.A.",3.25,"","Peru",NA
"L.A. Burdick (Felchlin)","Brazil",891,2012,70,"U.S.A.",4,"","Brazil",2.11471886234358
"L.A. Burdick (Felchlin)","Chuao",927,2012,68,"U.S.A.",3.75,"Trinitario","Venezuela",8.72920305351727
"L.A. Burdick (Felchlin)","Quito",682,2011,74,"U.S.A.",3.75,"","Ecuador",2.57547385245562
"L.A. Burdick (Felchlin)","Grenada",576,2010,75,"U.S.A.",3.25,"Trinitario","Grenada",9.66179188969545
"L.A. Burdick (Felchlin)","Dominican Republic",576,2010,74,"U.S.A.",3.75,"","Dominican Republic",NA
"L.A. Burdick (Felchlin)","Venzuela",597,2010,71,"U.S.A.",3,"","Venezuela",8.21210770565085
"L.A. Burdick (Felchlin)","Madagascar",431,2009,64,"U.S.A.",3.5,"Trinitario","Madagascar",NA
"L.A. Burdick (Felchlin)","Bolivian",451,2009,68,"U.S.A.",3,"","Bolivia",8.18112643552013
"La Chocolaterie Nanairo","Lumas, 2015 Harvest, Batch 6, brown sugar",1892,2016,70,"Japan",2.25,"Trinitario, Criollo","Peru",6.34908874635585
"La Chocolaterie Nanairo","Lumas, 2015 Harvest, Batch 7",1892,2016,70,"Japan",2.5,"Trinitario, Criollo","Peru",8.49965294450521
"La Chocolaterie Nanairo","Tumbes, 2013 Harvest, Batch 8",1892,2016,70,"Japan",3,"Criollo","Peru",1.16527675348334
"La Chocolaterie Nanairo","Belize, 2014 Harvest, Batch 9",1892,2016,70,"Japan",3,"Trinitario, Criollo","Belize",9.7213497729972
"La Maison du Chocolat (Valrhona)","Cuana, 2013",1121,2013,74,"France",NA,"","Africa, Carribean, C. Am.",2.46763296308927
"La Maison du Chocolat (Valrhona)","Tobago",1145,2013,60,"France",3.25,"","Tobago",8.30644674459472
"La Maison du Chocolat (Valrhona)","Acarigua, w/ nibs",1189,2013,56,"France",3.25,"","Ecuador",1.70643637143075
"La Maison du Chocolat (Valrhona)","Loma Sotavento",891,2012,66,"France",3.5,"","Dominican Republic",NA
"La Maison du Chocolat (Valrhona)","Grenada",741,2011,68,"France",3.5,"Trinitario","Grenada",8.09474621899426
"La Maison du Chocolat (Valrhona)","Akosombo",346,2009,68,"France",3.25,"Forastero","Ghana",5.53995829890482
"La Maison du Chocolat (Valrhona)","Porcelana, Pariguan",346,2009,69,"France",3.5,"Criollo (Porcelana)","Venezuela",NA
"La Maison du Chocolat (Valrhona)","Kuruba",439,2009,60,"France",3,"","",1.85356594831683
"La Maison du Chocolat (Valrhona)","Orinoco",445,2009,60,"France",3.75,"","",6.32074381317943
"La Maison du Chocolat (Valrhona)","Cuana, 2008",230,2008,74,"France",3.5,"Blend","Ven., Indonesia, Ecuad.",9.08524748077616
"La Oroquidea","Peruvian Amazon",721,2011,72,"Peru",2.5,"","Peru",NA
"La Pepa de Oro","Vinces",713,2011,60,"Ecuador",3.25,"","Ecuador",7.46282628062181
"Laia aka Chat-Noir","Madagascar, Batch 59/100",1590,2015,75,"France",NA,"Trinitario","Madagascar",NA
"Laia aka Chat-Noir","Vietnam, Batch 50/100",1590,2015,75,"France",NA,"Trinitario","Vietnam",5.94351814477704
"Laia aka Chat-Noir","Cuba, Batch 59/100",1590,2015,75,"France",3,"","Cuba",3.4916956522502
"Laia aka Chat-Noir","Peru, Batch 51/100",1590,2015,75,"France",3.25,"","Peru",9.91930887033232
"Laia aka Chat-Noir","Ivory Coast, Batch 56/100",1594,2015,75,"France",3,"","Ivory Coast",NA
"Laia aka Chat-Noir","Sao Tome, Batch 151",1638,2015,75,"France",3.5,"Forastero","Sao Tome",NA
"Laia aka Chat-Noir","Bahia, Batch 148",1642,2015,75,"France",3.25,"","Brazil",4.57436757977121
"Laia aka Chat-Noir","Lam Dong, Batch 153",1642,2015,75,"France",3.75,"Trinitario","Vietnam",1.50744002824649
"Laia aka Chat-Noir","Cuba",1434,2014,70,"France",NA,"","Cuba",1.73319904017262
"Laia aka Chat-Noir","Trinidad-Tobago",1438,2014,68,"France",NA,"","Trinidad-Tobago",NA
"Lajedo do Ouro","Catongo",927,2012,70,"Brazil",3.5,"Forastero (Catongo)","Brazil",5.93452516524121
"Lake Champlain (Callebaut)","Tanzania",327,2009,75,"U.S.A.",2.5,"","Tanzania",NA
"Landmark (Amano)","Tranquilidad, Itinez Province",1972,2017,74,"U.S.A.",3.75,"","Bolivia",NA
"Letterpress","La Masica, Batch 7, FHIA",1952,2017,70,"U.S.A.",3.5,"","Honduras",NA
"Letterpress","Maya Mtn, Batch 18, Heirloom",1952,2017,70,"U.S.A.",3.25,"","Belize",NA
"Letterpress","Ucayali",1984,2017,70,"U.S.A.",4,"","Peru",1.48183241090737
"Letterpress","Liberia",1728,2016,70,"U.S.A.",3.25,"","Liberia",NA
"Letterpress","Beniamo",1562,2015,70,"U.S.A.",3.25,"","Bolivia",5.2441864986904
"Letterpress","San Juan Estate, Gran Couva",1562,2015,70,"U.S.A.",3.5,"Trinitario","Trinidad",4.55698121176101
"Letterpress","San Andres",1566,2015,70,"U.S.A.",3,"","Costa Rica",6.82697929278947
"Letterpress","La Red, Guaconejo",1566,2015,70,"U.S.A.",3.25,"","Domincan Republic",6.99161628284492
"Letterpress","Kokoa Kamili",1566,2015,70,"U.S.A.",3.5,"","Tanzania",7.34385021100752
"Letterpress","Maranura",1371,2014,70,"U.S.A.",3.5,"Forastero (Nacional)","Peru",NA
"Levy","Sambirano",1231,2014,71,"Finland",3.5,"Criollo","Madagascar",8.46661490830593
"Lilla","Madagascar",1856,2016,70,"Finland",3,"Trinitario","Madagascar",4.64874845650047
"Lillie Belle","The Other One, Grand Cru",947,2012,74,"U.S.A.",3,"","Dominican Republic",7.80583016178571
"Lillie Belle","Wild Thing",947,2012,68,"U.S.A.",3.5,"Criollo","Bolivia",NA
"Lillie Belle","Perfect Illusion",855,2012,65,"U.S.A.",3.5,"Criollo","Peru",NA
"Lillie Belle","Bolivia, Wild Thing",903,2012,68,"U.S.A.",3.5,"Criollo","Bolivia",4.81117285881191
"Lillie Belle","La Selva",903,2012,68,"U.S.A.",3.75,"","Peru",NA
"Lillie Belle","Purple Haze",947,2012,75,"U.S.A.",NA,"","Venezuela, Dom. Rep.",4.01129165082239
"Lindt & Sprungli","Excellence (US Version)",157,2007,85,"Switzerland",3,"","",8.76296707778238
"Loiza","Puerto Rico",1049,2013,65,"Puerto Rico",2.5,"","Puerto Rico",7.93300666846335
"Lonohana","Haleiwa, O'ahu; Lonohana E., Kanahiku",1383,2014,70,"U.S.A.",3.75,"","Hawaii",3.71106009976938
"Lonohana","Haleiwa E, O'ahu, 2014",1395,2014,65,"U.S.A.",3.25,"","Hawaii",7.79027642775327
"Lonohana","Haleiwa E, O'ahu, 2014",1395,2014,75,"U.S.A.",3.75,"","Hawaii",5.4425456977915
"Lonohana","Opaeula Estate, O'ahu, Nene, CG Exclusive",1093,2013,71,"U.S.A.",3,"","Hawaii",NA
"Lonohana","Opaeula Estate, O'ahu, Ele'ele",1097,2013,72,"U.S.A.",3,"","Hawaii",NA
"Lonohana","Hawaiian Crown, Kona Vanilla",1097,2013,70,"U.S.A.",3.5,"","Hawaii",9.93740302301012
"Love Bar","Nicaragua",1502,2015,75,"U.S.A.",2,"","Nicaragua",8.34191152825952
"Luisa Abram","Rio Purus, 2016 Harvest",1976,2017,81,"Brazil",3.25,"","Brazil",1.45792102254927
"Luker","Selva",552,2010,46,"Colombia",NA,"","Colombia, Ecuador",1.65057922829874
"Luker","Macondo",552,2010,60,"Colombia",3,"","Colombia, Ecuador",NA
"Luker","Misterio",552,2010,58,"Colombia",3,"","Colombia, Ecuador",NA
"Luker","Santander",552,2010,65,"Colombia",3.5,"","Colombia",4.38800043868832
"Machu Picchu Trading Co.","Peru",721,2011,70,"Peru",1.5,"","Peru",5.32819746970199
"Machu Picchu Trading Co.","Peru",552,2010,55,"Peru",2.25,"","Peru",NA
"Madecasse (Cinagra)","Madagascar",284,2008,67,"Madagascar",3.5,"Trinitario","Madagascar",NA
"Madecasse (Cinagra)","Madagascar",284,2008,70,"Madagascar",3.75,"Trinitario","Madagascar",3.5534059915226
"Madecasse (Cinagra)","Madagascar",284,2008,63,"Madagascar",4,"Trinitario","Madagascar",NA
"Madecasse (Cinagra)","Madagascar",288,2008,75,"Madagascar",3.5,"Trinitario","Madagascar",3.01402000943199
"Madre","Guadalcanal",1940,2017,73,"U.S.A.",3.5,"","Solomon Islands",NA
"Madre","Puerto Rico",1085,2013,70,"U.S.A.",NA,"","Puerto Rico",NA
"Madre","Brazil",1085,2013,70,"U.S.A.",3.5,"","Brazil",NA
"Madre","Choobua, Kona",1089,2013,70,"U.S.A.",NA,"","Hawaii",NA
"Madre","Xocunusco, Chiapas, Pichucalco",1089,2013,70,"U.S.A.",NA,"","Mexico",NA
"Madre","Hamakua Coast, Kokoleka",991,2012,70,"U.S.A.",3.25,"","Hawaii",9.01070121861994
"Madre","Criollo, Hawaii",995,2012,70,"U.S.A.",3.25,"Criollo","Hawaii",3.39118018164299
"Madre","Kaua'i",995,2012,70,"U.S.A.",3.5,"","Hawaii",5.00291201821528
"Madre","Dominican",672,2011,70,"U.S.A.",2.5,"","Dominican Republic",9.75523158395663
"Madre","Upala",693,2011,70,"U.S.A.",NA,"","Costa Rica",6.06265127868392
"Madre","Chiapas, Triple Cacao",607,2010,72,"U.S.A.",NA,"","Mexico",5.20101137412712
"Maglio","Africa",300,2008,75,"Italy",2,"","Tanzania",NA
"Maglio","Ecuador",308,2008,70,"Italy",3,"Forastero (Nacional)","Ecuador",4.56303419475444
"Maglio","Cuba",308,2008,70,"Italy",3.25,"Criollo","Cuba",4.75999391567893
"Maglio","Santo Domingo",308,2008,70,"Italy",3.75,"Blend-Forastero,Criollo","Dominican Republic",8.13901750999503
"Majani","Ecuador",531,2010,70,"Italy",2,"","Ecuador",NA
"Malagasy (Chocolaterie Robert)","Sambirano 2006",184,2007,75,"Madagascar",NA,"Trinitario","Madagascar",9.78300724131986
"Malagasy (Chocolaterie Robert)","Mora Mora 2006",184,2007,73,"Madagascar",3.5,"Trinitario","Madagascar",6.67696238704957
"Malagos","Davao, Mt. Talamo foothills",1121,2013,65,"Philippines",3.5,"Trinitario","Philippines",9.50531593128107
